Website,Announcement,Explorer,Message Board,Chat,Github
http://oxfina.com,https://bitcointalk.org/index.php?topic=1984985,https://etherscan.io/token/0x65a15014964f2102ff58647e16a16a6b9e14bcf6,,,https://github.com/oxfina
