Website,Announcement,Explorer,Message Board,Chat,Github
https://smartcash.cc/,https://forum.bitcoin.com/alternative-cryptocurrencies-altcoins/smartcash-t29835.html#p67567,http://explorer.smartcash.cc/,https://forum.smartcash.cc/,,https://github.com/SmartCash/smartcash
