Website,Announcement,Explorer,Message Board,Chat,Github
http://solarflarecoin.us/,https://bitcointalk.org/index.php?topic=1747305.0,https://www.blockexperts.com/sfc,,,https://github.com/solarflareproject/solarflarecoin
