Website,Announcement,Explorer,Message Board,Chat,Github
https://www.digitaldevelopersfund.com/,https://bitcointalk.org/index.php?topic=1992157.0,https://etherscan.io/token/0xcc4ef9eeaf656ac1a2ab886743e98e97e090ed38,,,
