Website,Announcement,Explorer,Message Board,Chat,Github
http://www.theresamaycoin.com/,https://bitcointalk.org/index.php?topic=1921780.0,https://chainz.cryptoid.info/may/,,,https://github.com/ZuluFourM1ke/TheresaMayCoin-v1.0.1.0
